var,date,value,table,type
"Sovereigns, central banks, PSEs and MDBs.",2020-09-30,35556.6,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2020-12-31,31690.5,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2021-03-31,33639.1,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2021-06-30,38158.1,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2021-09-30,40001.2,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2021-12-31,39159.8,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2022-03-31,40350.4,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2022-06-30,34916.3,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2022-09-30,36993.2,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2022-12-31,35814.9,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2023-03-31,39004.5,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2023-06-30,39080.3,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2023-09-30,36612.6,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2023-12-31,32666.1,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2024-03-31,34382.1,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2024-06-30,37626.3,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2024-09-30,39292.8,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2024-12-31,37552.3,Tab 2e,LCR ADIs
"Sovereigns, central banks, PSEs and MDBs.",2025-03-31,39030.6,Tab 2e,LCR ADIs
ADIs,2015-03-31,78728.2,Tab 2e,LCR ADIs
ADIs,2015-06-30,75927.3,Tab 2e,LCR ADIs
ADIs,2015-09-30,66469.4,Tab 2e,LCR ADIs
ADIs,2015-12-31,76918.8,Tab 2e,LCR ADIs
ADIs,2016-03-31,42964.7,Tab 2e,LCR ADIs
ADIs,2016-06-30,44290.3,Tab 2e,LCR ADIs
ADIs,2016-09-30,41883.6,Tab 2e,LCR ADIs
ADIs,2016-12-31,38889.8,Tab 2e,LCR ADIs
ADIs,2017-03-31,49076.1,Tab 2e,LCR ADIs
ADIs,2017-06-30,45387.7,Tab 2e,LCR ADIs
ADIs,2017-09-30,49415.7,Tab 2e,LCR ADIs
ADIs,2017-12-31,50783.9,Tab 2e,LCR ADIs
ADIs,2018-03-31,44421.9,Tab 2e,LCR ADIs
ADIs,2018-06-30,40353.2,Tab 2e,LCR ADIs
ADIs,2018-09-30,36575,Tab 2e,LCR ADIs
ADIs,2018-12-31,40864,Tab 2e,LCR ADIs
ADIs,2019-03-31,46161.7,Tab 2e,LCR ADIs
ADIs,2019-06-30,51588.6,Tab 2e,LCR ADIs
ADIs,2019-09-30,40407.7,Tab 2e,LCR ADIs
ADIs,2019-12-31,55299.6,Tab 2e,LCR ADIs
ADIs,2020-03-31,54332.6,Tab 2e,LCR ADIs
ADIs,2020-06-30,48249.3,Tab 2e,LCR ADIs
ADIs,2020-09-30,48994,Tab 2e,LCR ADIs
ADIs,2020-12-31,59294.6,Tab 2e,LCR ADIs
ADIs,2021-03-31,52504.2,Tab 2e,LCR ADIs
ADIs,2021-06-30,55727.5,Tab 2e,LCR ADIs
ADIs,2021-09-30,51941.1,Tab 2e,LCR ADIs
ADIs,2021-12-31,57102.5,Tab 2e,LCR ADIs
ADIs,2022-03-31,50746.6,Tab 2e,LCR ADIs
ADIs,2022-06-30,48102,Tab 2e,LCR ADIs
ADIs,2022-09-30,49872.7,Tab 2e,LCR ADIs
ADIs,2022-12-31,50932.8,Tab 2e,LCR ADIs
ADIs,2023-03-31,50717.1,Tab 2e,LCR ADIs
ADIs,2023-06-30,41558,Tab 2e,LCR ADIs
ADIs,2023-09-30,39803.1,Tab 2e,LCR ADIs
ADIs,2023-12-31,39580.4,Tab 2e,LCR ADIs
ADIs,2024-03-31,33580.8,Tab 2e,LCR ADIs
ADIs,2024-06-30,37220,Tab 2e,LCR ADIs
ADIs,2024-09-30,34998.8,Tab 2e,LCR ADIs
ADIs,2024-12-31,39591.1,Tab 2e,LCR ADIs
ADIs,2025-03-31,40169.2,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2015-03-31,103660.9,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2015-06-30,99344,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2015-09-30,101675.1,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2015-12-31,95918.8,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2016-03-31,118162.7,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2016-06-30,135145.9,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2016-09-30,122535.9,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2016-12-31,125287.4,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2017-03-31,120259.5,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2017-06-30,125745.4,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2017-09-30,114575.5,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2017-12-31,128692.2,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2018-03-31,123728.7,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2018-06-30,125910.8,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2018-09-30,125739.6,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2018-12-31,129789.2,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2019-03-31,115304.5,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2019-06-30,105523,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2019-09-30,117937.7,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2019-12-31,115683.3,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2020-03-31,144612,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2020-06-30,137028.7,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2020-09-30,129823.5,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2020-12-31,132300.1,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2021-03-31,135032.6,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2021-06-30,139745.2,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2021-09-30,137970.2,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2021-12-31,133016.4,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2022-03-31,129500.1,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2022-06-30,154873.4,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2022-09-30,150298.3,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2022-12-31,156144.1,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2023-03-31,157657,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2023-06-30,148738.6,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2023-09-30,144343.1,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2023-12-31,161377.3,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2024-03-31,148073.9,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2024-06-30,155625.2,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2024-09-30,161393.1,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2024-12-31,181803.7,Tab 2e,LCR ADIs
Other financial institutions and other legal entities,2025-03-31,182113,Tab 2e,LCR ADIs
Unsecured debt issued,2015-03-31,73451.4,Tab 2e,LCR ADIs
Unsecured debt issued,2015-06-30,86909.9,Tab 2e,LCR ADIs
Unsecured debt issued,2015-09-30,66564.9,Tab 2e,LCR ADIs
Unsecured debt issued,2015-12-31,71131.4,Tab 2e,LCR ADIs
Unsecured debt issued,2016-03-31,60248.9,Tab 2e,LCR ADIs
Unsecured debt issued,2016-06-30,66469.6,Tab 2e,LCR ADIs
Unsecured debt issued,2016-09-30,55408.3,Tab 2e,LCR ADIs
Unsecured debt issued,2016-12-31,56223.9,Tab 2e,LCR ADIs
Unsecured debt issued,2017-03-31,51902.4,Tab 2e,LCR ADIs
Unsecured debt issued,2017-06-30,47421.5,Tab 2e,LCR ADIs
Unsecured debt issued,2017-09-30,50789.7,Tab 2e,LCR ADIs
Unsecured debt issued,2017-12-31,58549.6,Tab 2e,LCR ADIs
Unsecured debt issued,2018-03-31,48930.9,Tab 2e,LCR ADIs
Unsecured debt issued,2018-06-30,58385.3,Tab 2e,LCR ADIs
Unsecured debt issued,2018-09-30,45412,Tab 2e,LCR ADIs
Unsecured debt issued,2018-12-31,60633.2,Tab 2e,LCR ADIs
Unsecured debt issued,2019-03-31,54527.5,Tab 2e,LCR ADIs
Unsecured debt issued,2019-06-30,52569.7,Tab 2e,LCR ADIs
Unsecured debt issued,2019-09-30,58531.6,Tab 2e,LCR ADIs
Unsecured debt issued,2019-12-31,48004.6,Tab 2e,LCR ADIs
Unsecured debt issued,2020-03-31,56358.1,Tab 2e,LCR ADIs
Unsecured debt issued,2020-06-30,65211.8,Tab 2e,LCR ADIs
Unsecured debt issued,2020-09-30,51092.8,Tab 2e,LCR ADIs
Unsecured debt issued,2020-12-31,58868.5,Tab 2e,LCR ADIs
Unsecured debt issued,2021-03-31,59401.8,Tab 2e,LCR ADIs
Unsecured debt issued,2021-06-30,56915.4,Tab 2e,LCR ADIs
Unsecured debt issued,2021-09-30,70703.7,Tab 2e,LCR ADIs
Unsecured debt issued,2021-12-31,67372.5,Tab 2e,LCR ADIs
Unsecured debt issued,2022-03-31,59480.3,Tab 2e,LCR ADIs
Unsecured debt issued,2022-06-30,62318.1,Tab 2e,LCR ADIs
Unsecured debt issued,2022-09-30,72297.8,Tab 2e,LCR ADIs
Unsecured debt issued,2022-12-31,60123.1,Tab 2e,LCR ADIs
Unsecured debt issued,2023-03-31,69260.1,Tab 2e,LCR ADIs
Unsecured debt issued,2023-06-30,53446.7,Tab 2e,LCR ADIs
Unsecured debt issued,2023-09-30,50473.9,Tab 2e,LCR ADIs
Unsecured debt issued,2023-12-31,64473.6,Tab 2e,LCR ADIs
Unsecured debt issued,2024-03-31,63036.2,Tab 2e,LCR ADIs
Unsecured debt issued,2024-06-30,51524.4,Tab 2e,LCR ADIs
Unsecured debt issued,2024-09-30,56891.5,Tab 2e,LCR ADIs
Unsecured debt issued,2024-12-31,64771,Tab 2e,LCR ADIs
Unsecured debt issued,2025-03-31,58195.2,Tab 2e,LCR ADIs
Secured funding,2015-03-31,4937.4,Tab 2e,LCR ADIs
Secured funding,2015-06-30,NA,Tab 2e,LCR ADIs
Secured funding,2015-09-30,10638.9,Tab 2e,LCR ADIs
Secured funding,2015-12-31,NA,Tab 2e,LCR ADIs
Secured funding,2016-03-31,NA,Tab 2e,LCR ADIs
Secured funding,2016-06-30,NA,Tab 2e,LCR ADIs
Secured funding,2016-09-30,NA,Tab 2e,LCR ADIs
Secured funding,2016-12-31,NA,Tab 2e,LCR ADIs
Secured funding,2017-03-31,NA,Tab 2e,LCR ADIs
Secured funding,2017-06-30,NA,Tab 2e,LCR ADIs
Secured funding,2017-09-30,NA,Tab 2e,LCR ADIs
Secured funding,2017-12-31,NA,Tab 2e,LCR ADIs
Secured funding,2018-03-31,NA,Tab 2e,LCR ADIs
Secured funding,2018-06-30,NA,Tab 2e,LCR ADIs
Secured funding,2018-09-30,NA,Tab 2e,LCR ADIs
Secured funding,2018-12-31,NA,Tab 2e,LCR ADIs
Secured funding,2019-03-31,NA,Tab 2e,LCR ADIs
Secured funding,2019-06-30,NA,Tab 2e,LCR ADIs
Secured funding,2019-09-30,NA,Tab 2e,LCR ADIs
Secured funding,2019-12-31,5481.7,Tab 2e,LCR ADIs
Secured funding,2020-03-31,6845.1,Tab 2e,LCR ADIs
Secured funding,2020-06-30,5389.6,Tab 2e,LCR ADIs
Secured funding,2020-09-30,4122.3,Tab 2e,LCR ADIs
Secured funding,2020-12-31,4052.1,Tab 2e,LCR ADIs
Secured funding,2021-03-31,9966.9,Tab 2e,LCR ADIs
Secured funding,2021-06-30,5651.9,Tab 2e,LCR ADIs
Secured funding,2021-09-30,5843.5,Tab 2e,LCR ADIs
Secured funding,2021-12-31,9069.3,Tab 2e,LCR ADIs
Secured funding,2022-03-31,14415.5,Tab 2e,LCR ADIs
Secured funding,2022-06-30,12333.8,Tab 2e,LCR ADIs
Secured funding,2022-09-30,13744.4,Tab 2e,LCR ADIs
Secured funding,2022-12-31,17218.4,Tab 2e,LCR ADIs
Secured funding,2023-03-31,11091,Tab 2e,LCR ADIs
Secured funding,2023-06-30,24547.4,Tab 2e,LCR ADIs
Secured funding,2023-09-30,NA,Tab 2e,LCR ADIs
Secured funding,2023-12-31,13579.2,Tab 2e,LCR ADIs
Secured funding,2024-03-31,17364.2,Tab 2e,LCR ADIs
Secured funding,2024-06-30,22656.6,Tab 2e,LCR ADIs
Secured funding,2024-09-30,16613.6,Tab 2e,LCR ADIs
Secured funding,2024-12-31,21949.7,Tab 2e,LCR ADIs
Secured funding,2025-03-31,17847.7,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2015-03-31,76085.4,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2015-06-30,60558.4,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2015-09-30,89201.1,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2015-12-31,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2016-03-31,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2016-06-30,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2016-09-30,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2016-12-31,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2017-03-31,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2017-06-30,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2017-09-30,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2017-12-31,69981,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2018-03-31,84605,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2018-06-30,86383.9,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2018-09-30,75929.7,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2018-12-31,76154.4,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2019-03-31,68856.6,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2019-06-30,75465,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2019-09-30,79493.3,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2019-12-31,84618.1,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2020-03-31,117325.2,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2020-06-30,88691.9,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2020-09-30,75960.2,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2020-12-31,97595.1,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2021-03-31,83124.1,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2021-06-30,70916.8,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2021-09-30,79713.2,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2021-12-31,95463.4,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2022-03-31,102918.8,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2022-06-30,135683.1,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2022-09-30,127386.5,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2022-12-31,117101.9,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2023-03-31,100933.7,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2023-06-30,104567.4,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2023-09-30,NA,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2023-12-31,120920.6,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2024-03-31,98023.7,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2024-06-30,105818.9,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2024-09-30,123971.1,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2024-12-31,134730.7,Tab 2e,LCR ADIs
Increased liquidity needs related to derivatives and other transactions,2025-03-31,101702.6,Tab 2e,LCR ADIs
Derivatives,2015-03-31,22331.7,Tab 2e,LCR ADIs
Derivatives,2015-06-30,11900.7,Tab 2e,LCR ADIs
Derivatives,2015-09-30,34562.8,Tab 2e,LCR ADIs
Derivatives,2015-12-31,24955.9,Tab 2e,LCR ADIs
Derivatives,2016-03-31,37900.3,Tab 2e,LCR ADIs
Derivatives,2016-06-30,38580.2,Tab 2e,LCR ADIs
Derivatives,2016-09-30,20160.8,Tab 2e,LCR ADIs
Derivatives,2016-12-31,35668.1,Tab 2e,LCR ADIs
Derivatives,2017-03-31,23563.8,Tab 2e,LCR ADIs
Derivatives,2017-06-30,29027.8,Tab 2e,LCR ADIs
Derivatives,2017-09-30,26668,Tab 2e,LCR ADIs
Derivatives,2017-12-31,28446.1,Tab 2e,LCR ADIs
Derivatives,2018-03-31,33210.9,Tab 2e,LCR ADIs
Derivatives,2018-06-30,38537,Tab 2e,LCR ADIs
Derivatives,2018-09-30,27838.8,Tab 2e,LCR ADIs
Derivatives,2018-12-31,31948.4,Tab 2e,LCR ADIs
Derivatives,2019-03-31,23817.8,Tab 2e,LCR ADIs
Derivatives,2019-06-30,29326.5,Tab 2e,LCR ADIs
Derivatives,2019-09-30,37407.4,Tab 2e,LCR ADIs
Derivatives,2019-12-31,42391.9,Tab 2e,LCR ADIs
Derivatives,2020-03-31,73087.3,Tab 2e,LCR ADIs
Derivatives,2020-06-30,41334.4,Tab 2e,LCR ADIs
Derivatives,2020-09-30,26932.8,Tab 2e,LCR ADIs
Derivatives,2020-12-31,52551.3,Tab 2e,LCR ADIs
Derivatives,2021-03-31,39383.5,Tab 2e,LCR ADIs
Derivatives,2021-06-30,27597.3,Tab 2e,LCR ADIs
Derivatives,2021-09-30,35996.9,Tab 2e,LCR ADIs
Derivatives,2021-12-31,46965.1,Tab 2e,LCR ADIs
Derivatives,2022-03-31,59115.6,Tab 2e,LCR ADIs
Derivatives,2022-06-30,83813.8,Tab 2e,LCR ADIs
Derivatives,2022-09-30,84381.9,Tab 2e,LCR ADIs
Derivatives,2022-12-31,70968.6,Tab 2e,LCR ADIs
Derivatives,2023-03-31,54928.4,Tab 2e,LCR ADIs
Derivatives,2023-06-30,57970.8,Tab 2e,LCR ADIs
Derivatives,2023-09-30,NA,Tab 2e,LCR ADIs
Derivatives,2023-12-31,72777.4,Tab 2e,LCR ADIs
Derivatives,2024-03-31,53742.4,Tab 2e,LCR ADIs
Derivatives,2024-06-30,61798.4,Tab 2e,LCR ADIs
Derivatives,2024-09-30,74752.2,Tab 2e,LCR ADIs
Derivatives,2024-12-31,85047.3,Tab 2e,LCR ADIs
Derivatives,2025-03-31,59966.8,Tab 2e,LCR ADIs
Committed facilities,2015-03-31,53772.5,Tab 2e,LCR ADIs
Committed facilities,2015-06-30,NA,Tab 2e,LCR ADIs
Committed facilities,2015-09-30,60696.9,Tab 2e,LCR ADIs
Committed facilities,2015-12-31,65520.3,Tab 2e,LCR ADIs
Committed facilities,2016-03-31,60903,Tab 2e,LCR ADIs
Committed facilities,2016-06-30,59062.1,Tab 2e,LCR ADIs
Committed facilities,2016-09-30,59272.4,Tab 2e,LCR ADIs
Committed facilities,2016-12-31,60986.5,Tab 2e,LCR ADIs
Committed facilities,2017-03-31,60880.5,Tab 2e,LCR ADIs
Committed facilities,2017-06-30,60482.6,Tab 2e,LCR ADIs
Committed facilities,2017-09-30,60912,Tab 2e,LCR ADIs
Committed facilities,2017-12-31,62097.7,Tab 2e,LCR ADIs
Committed facilities,2018-03-31,62537.4,Tab 2e,LCR ADIs
Committed facilities,2018-06-30,62047.3,Tab 2e,LCR ADIs
Committed facilities,2018-09-30,63781.7,Tab 2e,LCR ADIs
Committed facilities,2018-12-31,63158.9,Tab 2e,LCR ADIs
Committed facilities,2019-03-31,63172.9,Tab 2e,LCR ADIs
Committed facilities,2019-06-30,63259.5,Tab 2e,LCR ADIs
Committed facilities,2019-09-30,63346.2,Tab 2e,LCR ADIs
Committed facilities,2019-12-31,65451.5,Tab 2e,LCR ADIs
Committed facilities,2020-03-31,66617.4,Tab 2e,LCR ADIs
Committed facilities,2020-06-30,69060,Tab 2e,LCR ADIs
Committed facilities,2020-09-30,72682.5,Tab 2e,LCR ADIs
Committed facilities,2020-12-31,82643.7,Tab 2e,LCR ADIs
Committed facilities,2021-03-31,80730.7,Tab 2e,LCR ADIs
Committed facilities,2021-06-30,83543.4,Tab 2e,LCR ADIs
Committed facilities,2021-09-30,87874,Tab 2e,LCR ADIs
Committed facilities,2021-12-31,92403.3,Tab 2e,LCR ADIs
Committed facilities,2022-03-31,89174.1,Tab 2e,LCR ADIs
Committed facilities,2022-06-30,91823.5,Tab 2e,LCR ADIs
Committed facilities,2022-09-30,92336.7,Tab 2e,LCR ADIs
Committed facilities,2022-12-31,93287.3,Tab 2e,LCR ADIs
Committed facilities,2023-03-31,91142.9,Tab 2e,LCR ADIs
Committed facilities,2023-06-30,95151.3,Tab 2e,LCR ADIs
Committed facilities,2023-09-30,96396.7,Tab 2e,LCR ADIs
Committed facilities,2023-12-31,97809.2,Tab 2e,LCR ADIs
Committed facilities,2024-03-31,100933.5,Tab 2e,LCR ADIs
Committed facilities,2024-06-30,95856.3,Tab 2e,LCR ADIs
Committed facilities,2024-09-30,94995.1,Tab 2e,LCR ADIs
Committed facilities,2024-12-31,100822.5,Tab 2e,LCR ADIs
Committed facilities,2025-03-31,101990.9,Tab 2e,LCR ADIs
Other contingent funding obligations,2015-03-31,44786.6,Tab 2e,LCR ADIs
Other contingent funding obligations,2015-06-30,42332.9,Tab 2e,LCR ADIs
Other contingent funding obligations,2015-09-30,47460,Tab 2e,LCR ADIs
Other contingent funding obligations,2015-12-31,37657.4,Tab 2e,LCR ADIs
Other contingent funding obligations,2016-03-31,43224.5,Tab 2e,LCR ADIs
Other contingent funding obligations,2016-06-30,42326.3,Tab 2e,LCR ADIs
Other contingent funding obligations,2016-09-30,43513.9,Tab 2e,LCR ADIs
Other contingent funding obligations,2016-12-31,39744.1,Tab 2e,LCR ADIs
Other contingent funding obligations,2017-03-31,43355,Tab 2e,LCR ADIs
Other contingent funding obligations,2017-06-30,47954.9,Tab 2e,LCR ADIs
Other contingent funding obligations,2017-09-30,41117,Tab 2e,LCR ADIs
Other contingent funding obligations,2017-12-31,36658.1,Tab 2e,LCR ADIs
Other contingent funding obligations,2018-03-31,38538.3,Tab 2e,LCR ADIs
Other contingent funding obligations,2018-06-30,43632.2,Tab 2e,LCR ADIs
Other contingent funding obligations,2018-09-30,37887.6,Tab 2e,LCR ADIs
Other contingent funding obligations,2018-12-31,34976.6,Tab 2e,LCR ADIs
Other contingent funding obligations,2019-03-31,37387.1,Tab 2e,LCR ADIs
Other contingent funding obligations,2019-06-30,39106.7,Tab 2e,LCR ADIs
Other contingent funding obligations,2019-09-30,37724.4,Tab 2e,LCR ADIs
Other contingent funding obligations,2019-12-31,36139.7,Tab 2e,LCR ADIs
Other contingent funding obligations,2020-03-31,39814.7,Tab 2e,LCR ADIs
Other contingent funding obligations,2020-06-30,37177.3,Tab 2e,LCR ADIs
Other contingent funding obligations,2020-09-30,39732.7,Tab 2e,LCR ADIs
Other contingent funding obligations,2020-12-31,31483.4,Tab 2e,LCR ADIs
Other contingent funding obligations,2021-03-31,36322.2,Tab 2e,LCR ADIs
Other contingent funding obligations,2021-06-30,39640.1,Tab 2e,LCR ADIs
Other contingent funding obligations,2021-09-30,47396.9,Tab 2e,LCR ADIs
Other contingent funding obligations,2021-12-31,37041.2,Tab 2e,LCR ADIs
Other contingent funding obligations,2022-03-31,41684.5,Tab 2e,LCR ADIs
Other contingent funding obligations,2022-06-30,47250.7,Tab 2e,LCR ADIs
Other contingent funding obligations,2022-09-30,48073.5,Tab 2e,LCR ADIs
Other contingent funding obligations,2022-12-31,40519.9,Tab 2e,LCR ADIs
Other contingent funding obligations,2023-03-31,49019.8,Tab 2e,LCR ADIs
Other contingent funding obligations,2023-06-30,51892.6,Tab 2e,LCR ADIs
